customer_id,age,annual_income_usd,months_since_signup,avg_session_length_min,pages_per_session,web_time_sec,app_time_sec,store_visits_30d,purchases_30d,returns_30d,cart_abandon_rate_pct,loyalty_score,signup_days_ago,preferred_channel,device_os,country,day_of_week,is_holiday_season,segment
3562,62,39874.0,79,19.7,4,43.0,157,0,0,0,91.7,22.7,2395,app,Android,US,Mon,0,budget
3563,40,58973.0,117,22.6,11,171.0,200,0,1,0,27.6,49.6,3525,store,Android,IN,Sat,0,budget
3564,36,31821.0,50,23.1,8,402.0,135,1,2,1,66.0,62.8,1517,web,Desktop,TR,Fri,0,budget
3565,33,47052.0,26,23.0,1,232.0,119,1,4,0,,43.8,784,web,iOS,US,Mon,0,budget
3566,52,76407.0,115,6.3,7,437.0,86,0,3,0,55.8,69.2,3470,web,Android,US,Tue,1,loyal
3567,72,21070.0,96,14.3,4,299.0,128,0,2,0,29.0,75.2,2909,store,Android,TR,Thu,0,budget
3568,37,57431.0,104,44.6,5,368.0,177,1,2,0,40.1,16.0,3132,app,Android,US,Mon,0,budget
3569,73,24367.0,78,19.3,8,288.0,5,1,3,1,33.7,16.5,2364,web,iOS,IN,Sun,0,budget
3570,52,26433.0,102,19.4,10,179.0,183,0,1,0,48.0,14.2,3082,app,iOS,IN,Tue,0,budget
3571,69,44660.0,68,27.8,8,95.0,109,1,1,0,58.8,68.1,2046,web,Android,TR,Sun,0,budget
3572,47,47725.0,71,23.5,5,151.0,632,1,2,0,51.3,27.2,2140,web,Android,US,Mon,0,budget
3573,59,16087.0,28,27.9,5,237.0,173,0,2,0,44.3,73.2,864,web,Desktop,TR,Fri,0,budget
3574,54,51005.0,116,10.9,9,268.0,896,1,3,0,65.1,55.5,3500,app,iOS,US,Sun,1,budget
3575,63,49893.0,1,24.3,9,505.0,57,0,1,0,61.7,100.0,40,,Android,IN,Mon,0,budget
3576,73,30302.0,105,16.7,10,694.0,243,1,3,1,29.7,51.1,3172,mixed,iOS,IN,Sat,0,budget
3577,67,32124.0,99,24.4,6,284.0,26,1,2,0,60.1,100.0,2971,web,Android,US,Fri,0,budget
3578,63,27712.0,58,19.9,8,148.0,33,1,3,0,55.4,82.1,1767,web,Android,US,Wed,0,budget
3579,31,32903.0,34,1.0,7,528.0,291,0,4,0,60.2,86.8,1045,web,Desktop,TR,Fri,0,budget
3580,47,40986.0,76,10.4,9,153.0,457,2,2,0,100.0,21.2,2304,store,Android,BR,Wed,0,budget
3581,73,20246.0,5,10.6,8,284.0,140,3,2,0,63.7,90.2,153,app,iOS,DE,Fri,0,budget
3582,55,37056.0,114,23.0,5,100.0,125,2,2,0,66.9,47.7,3444,web,iOS,TR,Sat,0,budget
3583,55,39062.0,114,9.8,8,804.0,101,0,0,0,22.6,70.7,3432,web,iOS,TR,Tue,0,budget
3584,64,56499.0,45,16.0,7,660.0,157,0,2,0,,79.0,1367,app,Android,IN,Thu,0,budget
3585,36,34058.0,101,15.2,3,99.0,140,0,1,0,60.4,55.8,3033,mixed,Android,DE,Mon,1,budget
3586,50,27648.0,42,4.8,8,248.0,160,3,2,0,93.2,51.3,1261,web,Android,TR,Fri,0,budget
3587,29,48360.0,60,21.8,11,90.0,51,0,1,0,23.9,45.4,1813,app,iOS,TR,Tue,1,budget
3588,23,19001.0,72,21.7,10,19.0,112,0,0,0,80.3,34.3,2178,app,Android,US,Wed,0,budget
3589,58,81157.0,120,22.5,1,77.0,88,1,3,0,97.9,67.1,3616,web,Android,TR,Sun,0,budget
3590,36,39766.0,26,20.1,10,235.0,95,2,5,1,43.0,32.6,799,app,Android,DE,Mon,0,budget
3591,29,29601.0,70,,7,74.0,165,1,4,0,80.2,48.1,2121,web,iOS,DE,Mon,0,budget
3592,65,67895.0,37,2.2,10,340.0,26,0,0,0,60.9,62.5,1132,web,iOS,US,Wed,0,budget
3593,45,67249.0,50,14.7,6,31.0,82,0,2,0,93.5,44.3,1503,web,Android,DE,Sat,0,budget
3594,49,31867.0,49,27.5,6,230.0,85,0,0,0,45.1,52.7,1498,store,iOS,DE,Fri,0,budget
3595,43,33358.0,28,1.7,5,324.0,199,1,1,0,34.0,42.3,859,web,Android,TR,Thu,0,budget
3596,31,14947.0,69,27.4,9,134.0,121,1,4,1,53.5,48.0,2080,app,Android,US,Thu,0,budget
3597,32,29146.0,50,,1,134.0,175,0,0,0,58.1,59.1,1525,app,Android,BR,Fri,1,budget
3598,72,42815.0,99,26.0,10,442.0,16,0,4,0,,20.7,2993,app,Android,BR,Thu,0,budget
3599,43,50855.0,87,21.6,3,82.0,333,1,4,0,89.9,36.1,2620,web,Android,DE,Sat,0,budget
3600,33,36984.0,42,29.0,12,,37,1,2,0,21.5,48.7,1277,store,iOS,TR,Tue,0,budget
3601,62,48605.0,30,29.3,4,259.0,168,0,3,0,27.2,13.0,916,web,Android,IN,Mon,1,budget
3602,66,24881.0,118,24.1,7,84.0,279,2,4,1,60.4,29.5,3561,web,Desktop,DE,Sat,0,budget
3603,45,18056.0,19,5.0,4,170.0,98,3,2,0,31.5,31.7,583,web,Android,IN,Tue,0,budget
3604,39,45740.0,74,27.1,1,523.0,30,1,2,0,56.2,60.3,2242,web,,BR,Wed,0,budget
3605,59,54354.0,5,27.9,7,133.0,585,0,2,0,43.3,61.5,154,,Android,DE,Thu,0,budget
3606,72,109995.0,81,6.8,4,47.0,122,0,4,1,14.1,8.9,2450,web,iOS,BR,Wed,0,budget
3607,62,40664.0,108,6.9,2,342.0,110,1,1,0,21.4,66.8,3264,web,Android,TR,Sun,0,budget
3608,75,44345.0,23,17.5,4,242.0,170,0,3,1,67.3,51.0,715,web,Android,DE,Thu,0,budget
3609,60,17318.0,46,1.0,5,92.0,753,1,3,1,64.1,48.4,1395,store,Android,US,Thu,0,budget
3610,55,38235.0,66,28.4,7,213.0,186,0,5,0,10.1,37.7,1999,mixed,Android,TR,Thu,0,budget
3611,36,32680.0,1,32.2,1,165.0,123,0,1,0,68.5,75.8,59,app,iOS,TR,Sat,0,budget
3612,62,33847.0,21,33.8,7,103.0,75,2,3,0,65.4,47.9,635,app,iOS,TR,Wed,0,budget
3613,22,59494.0,73,,12,233.0,205,1,4,2,59.7,66.3,2217,web,Desktop,DE,Wed,0,budget
3614,66,58797.0,80,5.8,5,86.0,176,0,4,1,54.9,61.5,2424,store,iOS,DE,Wed,0,budget
3615,18,57328.0,73,28.6,5,74.0,341,1,2,0,,38.5,2192,web,iOS,IN,Mon,0,budget
3616,47,37704.0,4,12.8,5,265.0,394,1,3,0,55.5,58.6,135,app,Desktop,BR,Wed,0,budget
3617,32,22709.0,66,11.5,7,406.0,393,3,2,0,51.3,86.9,1983,web,Desktop,IN,Thu,1,budget
3618,60,132329.7866164878,42,21.8,7,1289.0,158,1,2,0,51.3,50.2,1263,web,iOS,TR,Fri,1,budget
3619,37,42964.0,3,17.4,3,506.0,335,1,2,0,37.6,85.4,112,mixed,Android,DE,Sun,0,budget
3620,25,45875.0,101,17.8,4,84.0,47,0,2,0,17.9,78.2,3033,app,iOS,DE,Sat,0,loyal
3621,51,60825.0,93,14.1,11,368.0,132,1,2,0,42.6,30.3,2797,app,iOS,IN,Tue,0,budget
3622,48,183765.0,54,18.7,2,80.0,7,0,2,0,57.3,68.7,1644,app,iOS,TR,Mon,0,budget
3623,44,54677.0,81,,6,123.0,145,1,2,1,55.1,33.9,2459,app,Android,US,Sun,0,budget
3624,56,17590.0,69,15.1,11,,380,1,7,0,34.7,45.4,2082,store,Android,US,Wed,0,budget
3625,69,33544.0,64,26.4,7,460.0,112,0,2,0,63.7,83.8,1935,app,Android,IN,Sun,0,budget
3626,74,17107.0,95,,11,275.0,142,3,4,2,26.2,46.1,2850,app,Android,TR,Tue,0,budget
3627,43,17050.0,62,15.4,10,300.0,57,1,2,0,67.2,100.0,1883,app,Android,TR,Thu,0,budget
3628,50,27737.0,53,11.9,6,222.0,107,2,3,1,81.8,65.0,1603,app,iOS,BR,Tue,0,budget
3629,30,62544.0,22,10.2,10,332.0,384,2,4,0,45.9,41.2,684,app,Android,TR,Mon,0,budget
3630,18,26180.0,68,27.3,6,166.0,108,1,4,1,56.4,39.4,2054,web,Desktop,US,Mon,0,budget
3631,36,33763.0,30,41.3,8,118.0,269,2,2,0,49.0,46.9,917,app,iOS,US,Mon,0,budget
3632,29,54474.0,2,30.1,7,,47,1,4,2,77.2,28.4,81,web,Desktop,TR,Mon,1,budget
3633,22,74476.0,66,21.1,4,399.0,126,1,4,1,35.4,72.9,2003,web,iOS,US,Mon,0,loyal
3634,62,25557.0,50,22.2,10,494.0,138,2,4,0,80.5,51.9,1518,app,Android,US,Thu,0,budget
3635,24,139824.0,115,27.1,12,225.0,30,2,1,0,36.0,79.4,3453,app,iOS,US,Tue,1,loyal
3636,51,29921.0,10,17.1,10,296.0,186,2,5,0,46.2,48.0,322,store,,US,Wed,0,budget
3637,54,37082.0,17,24.5,9,196.0,178,0,1,0,48.0,73.4,512,web,Android,DE,Thu,0,budget
3638,52,87370.0,23,18.7,6,543.0,151,1,3,1,28.3,62.9,692,app,Desktop,US,Tue,0,budget
3639,48,49898.0,102,9.8,5,,206,1,1,0,62.4,71.1,3074,app,Android,BR,Tue,0,budget
3640,33,116311.0,99,22.9,1,301.0,172,1,3,0,70.0,40.3,2981,app,Desktop,TR,Tue,0,budget
3641,65,29409.0,14,15.6,1,74.0,143,1,1,0,15.0,46.5,433,web,Android,TR,Wed,0,budget
3642,19,44609.0,32,20.4,9,145.0,112,3,3,1,38.4,100.0,975,app,Android,DE,Fri,0,budget
3643,72,96211.71365176236,41,27.8,9,,51,0,1,0,14.3,70.2,1243,web,Desktop,TR,Wed,0,budget
3644,52,29140.0,100,29.4,6,426.0,206,0,1,0,94.1,39.7,3025,store,Android,TR,Thu,0,budget
3645,72,41404.0,113,24.9,6,700.0,82,1,2,0,15.0,67.4,3390,web,Android,TR,Fri,0,budget
3646,38,31880.0,40,1.0,9,76.0,240,0,4,0,54.7,73.3,1215,web,Android,US,Sun,0,budget
3647,22,165705.0,70,19.8,7,83.0,627,0,2,0,8.1,20.5,2126,web,Android,IN,Fri,0,budget
3648,64,31683.0,89,11.7,4,111.0,301,1,4,1,59.9,74.3,2685,web,Android,US,Tue,0,budget
3649,34,24486.0,16,13.2,3,152.0,70,1,2,0,45.0,63.2,504,,Desktop,US,Thu,0,budget
3650,58,57277.0,72,25.6,7,124.0,160,0,3,1,41.7,36.2,2175,web,,US,Thu,0,budget
3651,63,19278.0,56,37.3,9,420.0,47,2,2,0,37.8,29.9,1681,app,Android,US,Thu,1,budget
3652,42,82284.0,11,8.5,11,43.0,118,1,1,0,34.5,83.4,336,web,Android,US,Fri,0,budget
3653,75,23217.0,72,21.3,5,204.0,121,1,3,0,4.7,33.3,2185,web,Android,IN,Mon,0,budget
3654,62,79322.0,112,1.0,8,105.0,62,0,2,0,60.4,98.4,3389,web,Android,US,Tue,0,loyal
3655,36,61501.0,60,12.5,7,93.0,65,0,1,0,85.7,51.0,1823,web,iOS,TR,Mon,0,budget
3656,20,30709.0,46,8.0,9,,66,4,2,0,61.7,73.2,1382,app,Desktop,TR,Thu,0,budget
3657,20,67424.0,63,15.8,9,385.0,14,1,4,0,64.6,61.1,1892,web,Android,US,Sat,1,budget
3658,49,27307.0,21,2.3,3,408.0,323,1,2,0,67.2,6.5,630,web,iOS,TR,Wed,0,budget
3659,27,10900.0,3,12.8,8,400.0,91,1,4,1,26.4,4.5,118,web,Desktop,TR,Thu,0,budget
3660,22,53020.0,10,15.6,6,228.0,504,0,1,0,20.9,52.5,304,web,iOS,IN,Thu,0,budget
3661,24,16158.0,39,23.8,5,555.0,264,0,1,0,64.8,46.9,1172,app,iOS,TR,Tue,0,budget
3662,40,19594.0,19,,7,174.0,67,2,3,0,29.0,36.9,574,app,iOS,TR,Mon,0,budget
3663,29,76808.0,27,20.6,6,159.0,52,0,2,0,34.0,49.5,838,mixed,Android,IN,Wed,0,budget
3664,52,19652.0,6,13.9,9,169.0,154,0,1,0,42.0,88.1,192,store,iOS,BR,Wed,0,budget
3665,20,20986.0,51,20.0,6,68.0,583,0,4,0,75.8,47.4,1534,app,Android,US,Thu,0,budget
3666,27,30212.0,91,1.0,9,116.0,339,0,3,0,47.5,41.6,2745,mixed,Android,DE,Thu,0,budget
3667,32,46002.0,24,15.2,7,394.0,92,0,4,0,64.5,34.0,723,app,Android,BR,Mon,0,budget
3668,35,76794.0,26,10.6,10,387.0,257,1,4,0,,55.5,785,app,Android,TR,Mon,0,budget
3669,40,26388.0,54,16.6,4,480.0,130,0,2,0,52.0,29.5,1632,web,Android,TR,Thu,0,budget
3670,24,34821.0,15,19.7,4,354.0,36,0,0,0,33.7,41.6,477,app,Android,TR,Thu,0,budget
3671,63,30505.0,34,20.2,8,306.0,298,1,4,1,65.9,81.0,1049,web,Android,BR,Wed,0,budget
3672,40,32645.0,11,19.8,4,54.0,173,0,2,0,58.9,60.8,353,web,Android,TR,Fri,0,budget
3673,21,25839.0,83,18.6,9,120.0,59,4,3,1,98.2,34.5,2504,web,Android,TR,Fri,0,budget
3674,75,28796.0,103,17.5,9,610.0,199,0,3,0,33.7,82.1,3113,app,Android,DE,Fri,0,budget
3675,64,45966.0,101,16.4,3,175.0,279,0,3,0,58.8,52.3,3055,web,Android,DE,Wed,0,budget
3676,59,72975.5898168093,81,16.0,2,582.0,490,0,0,0,68.7,77.6,2440,mixed,iOS,TR,Mon,0,budget
3677,22,34022.0,93,18.9,7,,188,0,1,0,1.4,59.3,2819,app,Desktop,TR,Mon,0,budget
3678,57,21733.0,46,16.2,4,89.0,338,0,2,0,56.9,76.1,1389,web,Desktop,TR,Mon,0,budget
3679,53,14555.0,82,12.1,5,136.0,59,0,1,0,68.5,60.7,2471,mixed,Android,DE,Mon,0,budget
3680,38,45635.0,89,,6,91.0,150,1,3,0,36.1,40.3,2684,,iOS,US,Sat,0,budget
3681,40,32674.0,55,28.7,8,40.0,168,1,4,0,78.3,75.6,1677,app,Android,BR,Mon,0,budget
3682,39,24126.0,47,13.5,4,42.0,983,0,2,0,60.2,34.1,1430,app,Android,IN,Thu,1,budget
3683,48,79630.0,106,16.6,6,,327,0,4,1,30.8,92.0,3204,app,Android,IN,Fri,0,loyal
3684,54,24191.0,70,25.1,1,340.0,186,1,3,1,37.0,49.9,2112,web,Desktop,DE,Thu,0,budget
3685,29,31589.0,39,14.5,6,45.0,464,0,3,0,47.1,51.4,1187,app,iOS,TR,Thu,0,budget
3686,44,18227.0,120,10.3,10,352.0,95,0,4,1,94.7,13.0,3617,web,iOS,TR,Wed,0,budget
3687,57,59401.0,85,34.6,7,102.0,326,0,2,0,56.5,43.2,2574,app,Android,TR,Fri,0,budget
3688,62,29532.0,102,11.4,6,756.0,211,1,5,0,72.5,70.9,3070,mixed,Android,IN,Sun,0,budget
3689,63,44941.0,19,18.9,6,180.0,93,1,2,0,66.9,23.7,591,app,iOS,TR,Wed,0,budget
3690,66,81541.0,35,26.8,5,,341,1,2,1,23.7,24.3,1079,app,Android,IN,Sat,0,budget
3691,59,27678.0,119,12.7,6,37.0,121,1,3,0,56.9,31.0,3573,app,Desktop,US,Mon,0,budget
3692,34,26396.0,83,23.8,12,254.0,497,0,1,0,36.2,40.5,2508,web,iOS,BR,Tue,0,budget
3693,25,60744.0,50,9.3,10,49.0,242,0,1,0,35.2,43.0,1524,web,Android,IN,Thu,0,budget
3694,48,97791.53813676252,26,25.5,11,1531.0,217,1,1,0,71.0,35.8,801,web,Android,TR,Tue,0,budget
3695,54,22146.0,66,,7,304.0,54,0,0,0,38.2,49.7,1986,web,Android,US,Thu,1,budget
3696,73,44140.0,84,4.2,1,457.0,184,0,0,0,30.4,62.1,2540,app,Android,US,Mon,1,budget
3697,61,14704.0,9,2.6,9,244.0,24,1,3,0,42.4,60.8,293,web,iOS,DE,Wed,0,budget
3698,64,46434.0,82,,6,72.0,160,0,2,1,40.1,84.6,2475,mixed,Android,US,Tue,1,budget
3699,61,20110.0,22,12.3,7,,277,0,1,0,59.1,63.6,689,web,Android,BR,Tue,0,budget
3700,68,40310.0,16,25.1,10,117.0,207,1,4,0,33.8,18.4,482,web,Android,IN,Tue,1,budget
3701,64,29030.0,57,,7,427.0,227,0,1,0,36.0,51.0,1711,app,,TR,Sat,0,budget
3702,64,24541.0,5,30.5,5,108.0,183,1,1,0,23.7,36.0,159,web,Android,US,Sun,0,budget
3703,46,24073.0,26,25.3,9,398.0,636,0,0,0,21.2,44.5,782,app,Android,IN,Mon,1,budget
3704,30,30258.0,73,18.7,8,274.0,163,1,3,0,,0.8,2217,web,Android,US,Thu,0,budget
3705,58,23649.0,29,11.5,7,213.0,173,1,3,0,43.8,49.0,876,web,Desktop,US,Sun,0,budget
3706,62,17568.0,18,1.0,9,,138,0,2,0,34.1,66.7,555,app,Android,IN,Fri,0,budget
3707,31,18378.0,105,29.2,10,433.0,137,2,4,0,40.2,84.0,3177,,Desktop,US,Mon,0,budget
3708,67,32265.0,35,16.8,8,159.0,66,1,4,0,26.4,41.0,1051,store,Desktop,IN,Wed,0,budget
3709,56,12962.0,27,1.0,5,79.0,64,1,1,0,55.8,18.2,830,web,Android,TR,Thu,0,budget
3710,29,29746.0,56,2.9,6,229.0,311,0,3,0,45.7,46.0,1703,app,Android,TR,Wed,0,budget
3711,73,30612.0,100,17.6,5,182.0,76,0,2,0,47.2,13.1,3006,web,Android,US,Wed,1,budget
3712,48,18679.0,95,11.5,3,127.0,236,0,2,0,52.9,32.4,2866,app,Android,TR,Mon,0,budget
3713,25,48353.0,71,25.5,5,307.0,39,1,2,0,69.5,28.4,2132,web,Android,TR,Sun,0,budget
3714,33,40770.0,64,7.2,11,168.0,103,1,2,0,18.8,24.7,1936,web,Android,US,Tue,0,budget
3715,64,31666.0,76,10.0,7,50.0,24,2,5,1,51.5,38.0,2296,store,Desktop,TR,Mon,0,budget
3716,42,98844.0,1,19.1,13,110.0,239,3,3,1,42.4,9.7,46,store,Android,US,Thu,0,budget
3717,20,31019.0,34,,5,227.0,439,1,2,1,33.4,44.5,1024,web,Android,IN,Thu,0,budget
3718,51,38204.0,25,21.9,12,,118,0,1,0,31.8,82.9,763,web,Desktop,DE,Wed,1,budget
3719,43,37216.0,24,19.5,9,154.0,349,1,2,0,48.9,80.4,738,web,Android,TR,Sun,0,budget
3720,63,29928.0,85,,5,304.0,241,2,5,1,49.6,30.5,2563,web,Android,DE,Mon,0,budget
3721,51,39880.0,80,8.0,8,170.0,445,0,1,0,26.6,38.7,2428,store,iOS,DE,Sun,0,budget
3722,44,30101.0,106,25.0,2,477.0,72,0,4,0,35.9,86.3,3195,store,Android,DE,Sun,0,loyal
3723,35,79482.0,46,5.4,7,126.0,132,0,3,0,81.3,53.9,1381,web,Desktop,US,Mon,0,budget
3724,24,25773.0,119,3.5,8,44.0,86,2,5,1,52.8,87.9,3575,app,Desktop,DE,Wed,0,loyal
3725,65,20985.0,76,16.7,5,264.0,26,0,1,0,28.8,76.9,2297,app,Android,TR,Thu,0,budget
3726,50,35963.0,68,27.0,11,123.0,49,0,0,0,57.8,100.0,2066,app,Android,US,Sat,1,budget
3727,62,34817.0,101,29.8,5,549.0,207,0,3,0,66.2,60.9,3045,app,Android,TR,Mon,0,budget
3728,49,65933.0,41,23.9,5,234.0,101,1,4,0,54.3,58.8,1238,app,Desktop,US,Sat,0,budget
3729,23,42320.0,43,22.5,10,135.0,208,0,1,0,55.5,66.4,1295,app,Android,TR,Wed,0,budget
3730,24,38424.0,79,5.5,14,341.0,81,0,0,0,69.0,66.4,2371,app,Desktop,US,Fri,0,budget
3731,32,19383.0,21,28.8,5,318.0,364,1,3,0,58.7,82.3,657,web,Android,US,Mon,0,budget
3732,42,47257.0,47,20.9,4,226.0,52,1,1,0,41.1,49.1,1416,app,Desktop,DE,Wed,0,budget
3733,35,33073.0,80,8.1,7,360.0,144,2,3,0,60.3,22.7,2419,app,iOS,BR,Thu,0,budget
3734,73,20323.0,68,15.4,9,269.0,232,0,3,0,58.2,58.8,2048,web,iOS,DE,Thu,0,budget
3735,70,44914.0,10,12.6,6,217.0,141,0,3,0,63.9,29.9,303,web,iOS,US,Sun,1,budget
3736,37,49552.0,112,1.0,9,471.0,77,4,2,0,58.8,73.5,3362,web,Android,US,Mon,0,budget
3737,52,13382.0,109,14.4,10,262.0,116,0,2,0,61.0,27.3,3275,mixed,iOS,IN,Sun,0,budget
3738,75,41416.0,59,4.0,2,187.0,27,0,3,0,16.5,79.8,1791,app,iOS,TR,Mon,0,loyal
3739,31,47580.0,114,18.9,8,402.0,111,0,1,0,37.7,60.4,3435,web,Android,IN,Wed,0,budget
3740,70,37103.0,119,32.6,10,149.0,12,1,2,0,43.2,76.5,3596,web,iOS,IN,Wed,0,budget
3741,47,22226.0,95,22.7,6,73.0,132,0,4,0,66.4,41.3,2853,app,Android,US,Mon,1,budget
3742,23,32277.0,50,12.0,7,379.0,49,1,2,0,69.0,91.0,1506,store,Android,IN,Wed,0,budget
3743,54,64942.0,2,8.7,8,168.0,36,2,1,0,45.0,29.6,64,app,iOS,TR,Fri,0,budget
3744,64,36216.0,120,15.2,10,65.0,74,1,3,0,71.0,61.3,3600,store,Desktop,TR,Thu,0,budget
3745,72,45746.0,31,1.0,8,325.0,109,2,4,0,53.0,42.3,935,web,iOS,TR,Thu,0,budget
3746,36,36265.0,7,22.5,13,139.0,28,1,1,0,62.9,40.2,239,web,,US,Mon,0,budget
3747,50,34758.0,101,22.3,8,409.0,134,2,5,0,63.1,52.3,3049,web,iOS,TR,Fri,0,budget
3748,49,58155.0,95,16.1,11,343.0,125,1,1,0,14.6,65.2,2875,mixed,iOS,DE,Mon,0,budget
3749,72,8884.0,77,13.0,11,322.0,110,1,8,1,53.3,92.5,2338,web,Android,IN,Sat,0,budget
3750,37,25423.0,38,18.2,10,244.0,14,1,5,0,20.7,59.3,1165,app,Desktop,TR,Fri,0,budget
3751,49,48355.0,73,29.4,10,155.0,137,0,0,0,55.3,100.0,2211,web,iOS,TR,Wed,0,budget
3752,31,52122.0,21,10.6,6,326.0,131,0,3,0,50.7,0.0,649,store,Android,TR,Fri,0,budget
3753,62,33406.0,55,12.4,6,259.0,178,0,5,0,45.5,78.8,1672,mixed,Android,US,Tue,0,loyal
3754,44,28302.0,31,6.6,12,315.0,25,0,1,0,46.1,68.2,942,web,iOS,TR,Mon,0,budget
3755,20,36293.0,73,17.8,8,115.0,52,1,3,0,60.3,57.3,2213,app,iOS,BR,Tue,0,budget
3756,66,22117.0,73,,9,193.0,298,0,1,0,65.8,49.8,2214,app,iOS,TR,Fri,0,budget
3757,32,20853.0,99,22.5,10,429.0,22,0,1,0,16.8,62.7,2991,app,iOS,TR,Wed,0,budget
3758,46,28761.0,32,26.4,6,113.0,155,0,2,0,51.4,49.4,971,web,,US,Mon,0,budget
3759,32,85621.0,37,17.8,6,216.0,183,1,1,0,15.7,9.8,1120,web,Android,US,Tue,0,budget
3760,19,37155.0,102,13.7,13,92.0,342,1,4,0,54.2,50.3,3061,web,,IN,Tue,0,budget
3761,31,39685.0,71,20.9,4,120.0,28,0,2,1,,67.8,2134,web,iOS,TR,Thu,0,budget
3762,42,22251.0,28,10.0,8,41.0,55,2,2,0,30.2,62.3,844,app,Android,IN,Wed,0,budget
3763,32,20359.0,80,22.8,10,229.0,97,1,4,1,41.8,6.8,2411,web,iOS,BR,Sat,0,budget
3764,60,26463.0,1,14.3,7,165.0,285,1,2,0,39.7,76.7,41,web,iOS,DE,Sat,0,budget
3765,43,49175.0,7,29.6,4,167.0,52,1,3,0,35.3,30.6,238,,iOS,US,Thu,0,budget
3766,45,20140.0,45,,12,87.0,192,1,2,0,53.1,100.0,1363,web,Android,IN,Wed,0,budget
3767,34,65893.0,28,18.0,9,98.0,223,0,2,0,,44.9,849,web,iOS,TR,Mon,0,budget
3768,44,17856.0,66,19.1,3,62.0,229,0,3,0,53.1,100.0,2003,web,Android,TR,Wed,1,budget
3769,40,48981.0,69,18.7,9,231.0,188,1,3,1,82.5,49.5,2089,app,Desktop,US,Sun,1,budget
3770,43,16591.0,75,20.8,4,610.0,226,0,1,0,53.1,44.0,2263,web,iOS,IN,Wed,1,budget
3771,31,31371.0,37,20.6,8,65.0,105,1,3,1,54.5,54.5,1126,web,,US,Mon,1,budget
3772,57,10518.0,86,23.2,7,,167,2,1,0,15.0,100.0,2585,web,Android,IN,Mon,0,budget
3773,62,25720.0,84,28.6,6,351.0,19,0,2,0,35.0,51.6,2525,app,iOS,US,Sun,0,budget
3774,56,62132.0,7,1.0,3,530.0,190,1,2,0,32.7,80.3,222,web,Android,US,Wed,0,budget
3775,45,25553.0,82,,9,35.0,209,1,3,1,38.8,49.7,2463,web,iOS,TR,Fri,0,budget
3776,69,38418.0,25,17.6,1,232.0,268,0,0,0,26.5,12.3,756,app,Android,BR,Sun,0,budget
3777,47,79388.0,93,25.9,9,437.0,58,0,1,0,80.0,63.8,2801,web,iOS,TR,Thu,1,budget
3778,19,19539.0,8,12.9,9,220.0,75,0,0,0,44.4,66.7,263,store,Android,DE,Tue,0,budget
3779,31,71266.0,58,19.1,7,569.0,19,0,1,0,72.4,52.9,1743,app,Android,TR,Mon,0,budget
3780,58,23540.0,19,30.4,14,187.0,31,3,4,0,41.4,64.1,576,app,Android,TR,Thu,1,budget
3781,34,50134.0,82,4.7,5,245.0,120,1,2,0,,71.7,2469,mixed,Desktop,DE,Wed,0,budget
3782,32,28792.0,110,12.0,7,315.0,289,1,3,0,56.0,53.0,3312,web,iOS,TR,Thu,0,budget
3783,42,37996.0,113,33.2,11,100.0,34,0,1,0,36.3,27.5,3404,app,Android,TR,Fri,0,budget
3784,30,31325.0,73,37.9,10,166.0,303,3,1,0,80.1,63.7,2215,mixed,Android,TR,Wed,0,budget
3785,72,41345.0,90,,8,34.0,189,0,1,0,8.0,45.8,2720,,,US,Tue,0,budget
3786,46,12805.0,49,21.6,6,17.0,50,1,1,0,43.1,28.9,1490,web,Desktop,US,Thu,0,budget
3787,70,28489.0,2,3.2,4,343.0,101,0,1,0,50.5,56.6,84,web,iOS,BR,Fri,0,budget
3788,75,23651.0,79,14.6,12,171.0,181,1,2,0,57.5,72.4,2372,mixed,Desktop,DE,Sat,0,budget
3789,46,19672.0,45,36.3,3,497.0,204,1,4,0,65.2,6.8,1366,web,iOS,BR,Sat,0,budget
3790,69,18463.0,53,16.2,4,312.0,82,2,1,0,,86.2,1617,app,Desktop,TR,Fri,1,budget
3791,44,66550.0,113,28.7,1,419.0,126,0,1,0,39.4,56.3,3397,web,Android,BR,Sat,0,budget
3792,52,22093.0,41,27.8,11,237.0,150,1,5,0,,46.0,1254,mixed,iOS,US,Fri,0,budget
3793,41,34282.0,54,16.4,7,68.0,203,0,2,0,45.2,54.4,1649,app,iOS,IN,Mon,0,budget
3794,25,36540.0,30,40.7,9,897.0,221,2,3,0,76.9,58.8,906,app,iOS,US,Thu,1,budget
3795,42,20001.0,58,9.9,5,430.0,124,1,2,0,0.0,85.1,1764,web,Android,DE,Sun,0,budget
3796,67,31584.0,11,13.2,12,512.0,88,0,0,0,53.3,3.9,334,app,iOS,TR,Wed,0,budget
3797,57,23489.0,35,27.7,12,99.0,94,0,2,0,,21.3,1070,app,iOS,US,Fri,0,budget
3798,73,37014.0,11,24.9,8,307.0,26,0,0,0,61.7,27.5,353,store,Android,US,Mon,0,budget
3799,66,15392.0,76,19.5,9,285.0,282,1,1,0,0.0,32.0,2297,app,Android,IN,Wed,0,budget
3800,48,61800.0,70,15.0,4,111.0,195,1,1,0,24.7,75.2,2110,web,Android,TR,Sun,0,budget
3801,66,26064.0,21,20.9,6,105.0,17,0,1,0,33.8,60.7,638,,iOS,IN,Mon,0,budget
